Date,Source,Headline,Brand,Sentiment,Sentiment_Score
2023-06-19T07:00:00Z,Prestige Online Hong Kong,Discovering the Best of Both Worlds at The Bvlgari Hotel Tokyo,Bvlgari,POSITIVE,0.9997889399528503
2023-03-28T07:00:00Z,GlobalCosmeticsNews,Bvlgari eyes China’s male fragrance market,Bvlgari,POSITIVE,0.9968990087509155
2023-07-26T07:00:00Z,Only Natural Diamonds,Evolution of Choker Necklace: History to Modern Elegance,Bvlgari,POSITIVE,0.9978914856910706
2023-06-28T07:00:00Z,Sportskeeda,"""Epitome of beauty!"" BLACKPINK's Lisa stuns fans with her queen-like appearance at BVLGARI’s event In Seoul",Bvlgari,POSITIVE,0.9877758026123047
2023-08-15T07:57:02Z,Emirates Woman,Plan your concert outfit inspired by Priyanka Chopra's latest look ...,Bvlgari,POSITIVE,0.9971675276756287
2022-12-21T08:00:00Z,The Moodie Davitt Report,The Trinity Conversations: Jean-Christophe Babin on Bvlgari's ...,Bvlgari,POSITIVE,0.9950209856033325
2023-07-31T07:00:00Z,Emirates Woman,VIP Purchase: 5 of the best fine jewellery collections to splurge on ...,Bvlgari,POSITIVE,0.9998375177383423
2022-11-18T08:00:00Z,allkpop,ITZY channel elegance and luxury in 'BVLGARI' on the cover of ...,Bvlgari,POSITIVE,0.9971030354499817
2023-05-16T07:00:00Z,allkpop,BLACKPINK's LISA will be attending the upcoming Bvlgari event in ...,Bvlgari,POSITIVE,0.9949944019317627
2023-03-21T07:00:00Z,LVMH,"Bulgari launches Scentsorial an exclusive, out of the ordinary ...",Bvlgari,POSITIVE,0.9972559809684753
2023-02-02T08:00:00Z,The Moodie Davitt Report,ATÜ Duty Free and Bvlgari present elegant pop-up store at Istanbul ...,Bvlgari,POSITIVE,0.9991683959960938
2023-08-17T14:01:44Z,Prestige Online Thailand,"8 Timeless Jewelleries That You Should Invest in, from Cartier to Chopard",Bvlgari,POSITIVE,0.9996269941329956
2023-07-24T07:00:00Z,Koreaboo,Thai Actor Build Jakapan Puttha Under Fire For Insulting GOT7's ...,Bvlgari,NEGATIVE,-0.9969905614852905
2023-08-11T16:17:26Z,Just Jared Jr.,"Steve Lacy, Noah Schnapp & Sydney Sweeney Honored at Variety's ...",Bvlgari,POSITIVE,0.9996918439865112
2022-10-05T07:00:00Z,DA MAN Magazine,The three limited-edition chapters of Bvlgari Aluminium’s 2022 Saga,Bvlgari,NEGATIVE,-0.9223949313163757
2023-02-08T08:00:00Z,HYPEBEAST,Bulgari Hotel Tokyo to Open in April,Bvlgari,POSITIVE,0.998293936252594
2023-01-25T08:00:00Z,LUXUO,Blackpink's Lisa and Bvlgari Unveils the Bvlgari Bvlgari x Lisa ...,Bvlgari,POSITIVE,0.9963546991348267
2023-03-28T07:00:00Z,Harper's Bazaar Arabia,Prepare To Fall For Bvlgari’s Latest Capsule Collection This Ramadan,Bvlgari,POSITIVE,0.9960476756095886
2023-06-28T07:00:00Z,Koreaboo,"""It's Her Revenge."" — MAMAMOO's Hwasa Makes Jaws Drop In A ...",Bvlgari,NEGATIVE,-0.979799211025238
2022-09-16T07:00:00Z,vmagazine.com,BVLGARI Documentary Premieres At The Toronto International Film ...,Bvlgari,POSITIVE,0.9985027313232422
2022-09-12T07:00:00Z,LUXUO,Bvlgari Zepeto World: Explore the Metaverse with Bvlgari,Bvlgari,POSITIVE,0.9992064833641052
2023-04-20T07:00:00Z,POPxo,This Influencer DIY'd The Famous $ 1M Bvlgari Serpenti Necklace!,Bvlgari,POSITIVE,0.8945325613021851
2022-10-12T07:00:00Z,Harper's Bazaar Arabia,"Bvlgari Eden, The Garden of Wonders High Jewellery Collection: A ...",Bvlgari,POSITIVE,0.9993534684181213
2023-06-26T07:00:00Z,Upscale Living Magazine,"Bulgari Mediterranea, Its New High-Jewelry and Watch Collection",Bvlgari,POSITIVE,0.8296771049499512
2022-08-30T07:00:00Z,PR Newswire,"BVLGARI unveils ""BVLGARI World"", a virtual world launched in ...",Bvlgari,POSITIVE,0.9933093786239624
2023-01-24T08:00:00Z,Kilkenny Live,"BVLGARI, exclusive in Ireland to Kilkenny's five-star Mount Juliet ...",Bvlgari,POSITIVE,0.9985578656196594
2023-06-21T07:00:00Z,Cultured Magazine,Bite Into the Most Delicious Fine Jewelry Pieces of the Season,Bvlgari,POSITIVE,0.9998486042022705
2023-05-09T07:00:00Z,HODINKEE,New Bulgari Aluminum chronograph and time-only review,Bvlgari,NEGATIVE,-0.987245500087738
2023-06-15T07:00:00Z,Hype.MY,From BVLGARI To Pandora: This Week's Beauty & Fashion Drops ...,Bvlgari,NEGATIVE,-0.9974431991577148
2022-11-05T07:00:00Z,E-Flux,Alessandra Ferrini wins the MAXXI BVLGARI PRIZE 2022 ...,Bvlgari,POSITIVE,0.9989595413208008
2023-04-17T07:00:00Z,Your Neighbourhood,"BVLGARI Expansion - Queens Plaza, Brisbane City",Bvlgari,POSITIVE,0.9928132891654968
2022-12-08T08:00:00Z,Luxus Plus Mag,A brief history of luxury: Bvlgari's Serpenti collection turns 75,Bvlgari,POSITIVE,0.9930621981620789
2023-08-14T16:54:42Z,Highsnobiety,Kim Kardashian's Chanel Lunchbox & SKIMS Outfit Is Actually ...,Chanel,POSITIVE,0.9851544499397278
2023-08-16T21:30:28Z,WWD,"Blackpink Star Jennie’s Style Evolution Through the Years: Structured Ballgowns, Preppy Blazers and Tons of Chanel",Chanel,POSITIVE,0.9908313155174255
2023-08-16T23:00:00Z,SheerLuxe,A Chanel Make-Up Artist Shares Her Beauty Secrets,Chanel,POSITIVE,0.9997848868370056
2023-08-08T07:00:00Z,Forbes,Chanel Has New Beauty Items That Boosts A Summer Glow,Chanel,POSITIVE,0.9998354911804199
2023-07-26T07:00:00Z,Forbes,Margot Robbie Wore Claudia Schiffer’s Vintage Chanel In ‘Barbie’,Chanel,POSITIVE,0.9794990420341492
2023-08-17T12:17:26Z,HELLO!,Nicola Peltz's Chanel bowling bag was a surprising Victoria Beckham tribute,Chanel,POSITIVE,0.9995830655097961
2023-08-02T07:00:00Z,CNN,Remember when Marissa Cooper wore fake Chanel on ‘The O.C’?,Chanel,NEGATIVE,-0.993901252746582
2023-08-14T10:00:00Z,CBC.ca,Manitoba woman seeks answers after stepfather charged in brother's shooting death,Chanel,NEGATIVE,-0.9890369772911072
2023-08-16T01:00:00Z,InStyle,I'm a Beauty Editor and Chanel's Highlighter Stick Is Worth the Hype,Chanel,POSITIVE,0.9997623562812805
2023-07-27T15:14:44Z,Elle Canada,See Every Outfit Chanel Made for Greta Gerwig’s Barbie Movie,Chanel,POSITIVE,0.9830268025398254
2023-08-17T09:05:00Z,Luxury Daily,Luxury Daily,Chanel,POSITIVE,0.9988459348678589
2023-08-15T06:00:00Z,Yahoo Movies Canada,"Vanessa Hudgens Just Wore Timeless Chanel Slingbacks, and This $42 Pair Looks Nearly Identical",Chanel,POSITIVE,0.882102906703949
2023-08-14T20:06:03Z,NBC Insider,Ice T and Coco's 7-Year-Old Daughter Chanel Looks Just Like Him in New Family Photo,Chanel,POSITIVE,0.996436595916748
2023-07-27T07:00:00Z,WWD,Lily-Rose Depp Fronts Chanel Première Original Edition Watch ...,Chanel,POSITIVE,0.9543358087539673
2023-07-29T07:00:00Z,The Wall Street Journal,"'In Chanel, I Feel Free': Why Men Love Suits Made for Women",Chanel,POSITIVE,0.9964170455932617
2023-07-19T07:00:00Z,WWD,"Chanel Will Hold a Fashion Show in Manchester, England – WWD",Chanel,POSITIVE,0.9976394176483154
2023-08-16T21:59:11Z,Daily Mail,"Coco Austin kisses daughter Chanel, seven, underwater.... after getting shamed online for bikini pose",Chanel,POSITIVE,0.9829917550086975
2023-08-11T18:39:50Z,PEOPLE,Ryan Gosling Wears Custom Chanel Ski Suit in Barbie Movie ...,Chanel,POSITIVE,0.677582323551178
2023-07-19T07:00:00Z,Eco-Business,Chanel hires Emily Rose from Budweiser as senior sustainability ...,Chanel,POSITIVE,0.8107864260673523
2023-08-16T19:57:11Z,WWD,The Met's Costume Institute to Spotlight Women Designers,Chanel,POSITIVE,0.9989492297172546
2023-08-17T04:00:10Z,Canada's National Observer,'The world needs our ideas': Chanel Best helps women lead the way ...,Chanel,POSITIVE,0.9990177154541016
2023-08-15T13:24:00Z,Refinery29,Is Cheetah Girls' Chanel Still A Latina Icon In 2023?,Chanel,NEGATIVE,-0.9979425072669983
2023-08-07T07:00:00Z,Yahoo Canada Sports,"Matches Partners With Sellier on Vintage Chanel, Hermès, Louis Vuitton Bags",Chanel,POSITIVE,0.9990229606628418
2023-08-17T07:30:00Z,Daily Mail,"Emily in Paris star Kate Walsh totes a $11,000 Chanel handbag as she attends a Vogue event at Bistro Guillaume",Chanel,NEGATIVE,-0.9468415379524231
2023-08-07T12:08:00Z,vmagazine.com,Chanel Preps For The Slopes With Coco Neige 2023/24 Collection ...,Chanel,NEGATIVE,-0.958733320236206
2023-08-04T07:00:00Z,Robb Report,How Chanel Made Its Latest High Jewelry Collection Look Like Its Beloved Tweeds,Chanel,NEGATIVE,-0.8332971930503845
2023-08-16T10:11:35Z,Rochester Business Journal,Chanel Weaver | Dress for Success Rochester,Chanel,POSITIVE,0.9789218902587891
2023-08-01T07:00:00Z,Tatler,Get ready for the V&A's blockbuster Chanel exhibition with an ...,Chanel,POSITIVE,0.997951090335846
2023-08-08T07:00:00Z,Packaging World,"Chanel, Dr. Bronner's, and Evian Introduce Refillable Packaging ...",Chanel,POSITIVE,0.999323844909668
2023-08-01T07:00:00Z,Refinery29,Chanel Eau Fraiche Perfume Fragrance New Launch 2023,Chanel,POSITIVE,0.9936049580574036
2023-08-15T16:11:43Z,FOX 4 News Dallas-Fort Worth,"More than $650,000 worth of counterfeit Gucci, Chanel items found in Arlington bust",Chanel,NEGATIVE,-0.7849194407463074
2023-08-02T07:00:00Z,The Moodie Davitt Report,Chanel partners with Extime Duty Free to reveal summer animation ...,Chanel,POSITIVE,0.9984863996505737
2023-08-08T16:51:34Z,Jing Daily,"Chanel, Loewe, Rimowa, and Tiffany reinvent romance for China’s ...",Chanel,POSITIVE,0.9986191987991333
2023-08-11T09:55:46Z,About Her,"Mona Tougaard Shines in Chanel's ""Summer To-Go Essentials ...",Chanel,POSITIVE,0.9997301697731018
2023-07-19T07:00:00Z,Forbes,Chanel Sponsors Moving Image Curator At M+ Museum In Hong Kong,Chanel,POSITIVE,0.9924272894859314
2023-08-11T12:00:00Z,Harper's Bazaar Arabia,Chanel Partners Up With Barbie For The Ultimate Barbie-Inspired ...,Chanel,POSITIVE,0.9964892864227295
2023-08-11T00:21:46Z,INSTORE MAG,Judge the Jewels: Margot Robbie Wears Iconic Chanel ’95 Necklace As Barbie,Chanel,POSITIVE,0.9741210341453552
2023-08-03T05:12:30Z,Grazia USA,Review: CHANEL's SUBLIMAGE La Crème Texture Suprême,Chanel,POSITIVE,0.9994773268699646
2023-08-17T06:47:39Z,Digital Journal,"Hoodies & Sweatshirts Market Share, Size and Forecast to 2030 ...",Chanel,POSITIVE,0.9785007834434509
2023-08-10T14:12:22Z,The Fashion Law,"Chanel Echoes Authentication, Ad Claims in Trademark Lawsuit",Chanel,POSITIVE,0.5184285044670105
2023-08-17T07:28:45Z,Mackay Daily Mercury,Moranbah State High v Chanel in AFLQ Schools Cup North ...,Chanel,POSITIVE,0.5199010968208313
2023-08-07T07:00:00Z,The Telegraph,The eight Coco Chanel creations that changed how women dress,Chanel,POSITIVE,0.9979776740074158
2023-08-09T07:00:00Z,PEOPLE,Chanel Iman on Skin Health for Black Women with Aveeno and ...,Chanel,POSITIVE,0.961280107498169
2023-08-01T07:00:00Z,L'Officiel Malaysia,Costume designer Jacqueline Durran on the stunning Chanel outfits ...,Chanel,POSITIVE,0.9997546076774597
2023-08-15T08:38:55Z,Grazia USA,Phoebe Wolfe & Chanel Take Us To The HollyShorts Festival,Chanel,POSITIVE,0.9991552829742432
2023-08-17T07:41:40Z,Mackay Daily Mercury,90+ PHOTOS: Moranbah’s clash with Chanel in AFLQ Schools Cup NQ,Chanel,POSITIVE,0.9874374270439148
2023-08-15T15:43:53Z,PINKVILLA,Days of our Lives spoilers: What confession does Johnny have to ...,Chanel,NEGATIVE,-0.9919176697731018
2023-07-31T07:00:00Z,LDNFASHION,Why investing in a Chanel Bag is a smart financial decision,Chanel,POSITIVE,0.9557409286499023
2023-08-14T13:11:37Z,The US Sun,Paint-happy woman splatters her £4k Chanel bag so it looks like a beef burger – but is she spoilt or sa...,Chanel,NEGATIVE,-0.9949455857276917
2023-07-24T07:00:00Z,Yahoo Canada Sports,Chanel Culture Fund Explores ‘Dynamic Architecture’ at Shanghai’s Power Station of Art,Chanel,POSITIVE,0.999017596244812
2023-08-09T20:26:11Z,Daily Mail,MORTIFYING moment Chanel shopper gets her finger stuck in store's TOILET - forcing staff to use pliers to brea,Chanel,NEGATIVE,-0.9995976090431213
2023-07-25T07:00:00Z,Packaging World,"Chanel, Rowse, and Coles shift packaging materials for Sustainability",Chanel,POSITIVE,0.9669965505599976
2023-07-27T07:00:00Z,L'Officiel Singapore,All the Stars Spotted at the Tweed De Chanel High Jewellery Event ...,Chanel,POSITIVE,0.9828857183456421
2023-07-21T07:00:00Z,The Fashion Law,Court Stays Chanel v. The RealReal Lawsuit,Chanel,NEGATIVE,-0.8101637959480286
2023-08-16T12:08:00Z,WFAA.com,"Texas police seize $650K in fake Gucci, Chanel merchandise from ...",Chanel,NEGATIVE,-0.9955190420150757
2023-08-11T08:33:16Z,NYLON SINGAPORE,CHANEL Looks To Byzantine Art For Their Jewel-Inspired LES 4 ...,Chanel,POSITIVE,0.9716796875
2023-08-17T14:43:48Z,Koimoi,Greta Gerwig’s Barbie Praised By Fashion Historian Karan Feder For “Sophisticated Interpretation Of Fashion”,Chanel,POSITIVE,0.9997022747993469
2023-08-09T21:30:35Z,PINKVILLA,Days of Our Lives spoilers: Why is Chanel feeling heartbroken?,Chanel,NEGATIVE,-0.9965781569480896
2023-08-14T21:09:41Z,The Impression,Chanel Coco Crush Qixi 2023 Ad Campaign,Chanel,NEGATIVE,-0.9972986578941345
2023-08-15T11:46:27Z,Daily Mail,Helen Flanagan shows off incredible dressing room transformation ...,Chanel,POSITIVE,0.9998242259025574
2023-08-14T14:33:49Z,The US Sun,Kim Kardashian shows off tiny waist in skintight gray spandex and itty bitty crop top as she flaunts $5.5K...,Chanel,NEGATIVE,-0.7987256646156311
2023-07-25T07:00:00Z,InStyle,"Thanks to Barbie Fatigue, I'm Switching to Dark, Moody Nail Colors ...",Chanel,NEGATIVE,-0.9977104663848877
2023-07-26T07:00:00Z,vmagazine.com,Chanel To Debut Its 2023/24 Métiers D'art Collection In Manchester ...,Chanel,POSITIVE,0.996044933795929
2023-07-19T07:00:00Z,Watchtime.com,Out of this World: Meet Chanel's Impressive Lion Astroclock,Chanel,POSITIVE,0.9997829794883728
2023-08-08T07:00:00Z,Yahoo Life,7 Affordable Ballet Flats to Channel Chanel and Other Designer Brands,Chanel,POSITIVE,0.9959506988525391
2023-08-16T16:23:24Z,Brides,Sofia Richie Says Royal Weddings Inspired Her Nuptials,Chanel,POSITIVE,0.9962542057037354
2023-07-26T07:00:00Z,Options The Edge,Chanel Fall/Winter 2023/24 haute couture collection is an ode to ...,Chanel,POSITIVE,0.9988505840301514
2023-07-20T07:00:00Z,The Business of Fashion,"Breaking Down the Barbie Phenomenon, From Mattel to Chanel",Chanel,POSITIVE,0.9429740905761719
2023-07-27T07:00:00Z,The Daily Dot,‘The whole team had to assist to get it out’: Customer’s finger gets stuck in toilet flusher at luxury Chanel store,Chanel,NEGATIVE,-0.998688280582428
2023-08-17T17:00:00Z,Northern Advocate,Northland-based Hawaiian laments the loss of lives,Chanel,NEGATIVE,-0.989953875541687
2023-08-16T15:24:00Z,EIN News,"Brooch Market is Booming Worldwide | Swarovski, Tiffany, Chanel, Cartier",Chanel,POSITIVE,0.9991317391395569
2023-08-10T11:44:10Z,Prestige Online Singapore,Chanel Watches and Fine Jewellery reopens its expanded boutique at Takashimaya Shopping Centre,Chanel,POSITIVE,0.9908666610717773
2023-08-11T07:29:23Z,PINKVILLA,"Mouni Roy serves a slice of luxury in Rs 4.2 Lacs Chanel bag, and ...",Chanel,POSITIVE,0.997634768486023
2023-07-19T07:00:00Z,dscene,Iman Pérez is the Face of CHANEL Fall Winter 2023 Pre-Collection,Chanel,POSITIVE,0.9868981838226318
2023-08-04T07:00:00Z,HELLO!,"Sofia Richie was not meant to wear three Chanel wedding dresses, here's why",Chanel,NEGATIVE,-0.997086226940155
2023-08-16T14:58:33Z,The Chaminade Talon,Sweatshirt Market 2023-2029 In-Depth Analysis and Future Forecast ...,Chanel,POSITIVE,0.9820776581764221
2023-08-08T07:00:00Z,Bravo,Dorit Kemsley’s Enviable Summer Style Consists of Head-to-Toe Chanel,Chanel,POSITIVE,0.9995948672294617
2023-08-16T18:30:19Z,CityNews Montreal,Growing food on unused land in the West Island for families in need,Chanel,POSITIVE,0.6569496393203735
2023-08-04T07:00:00Z,Express,'Classic' Chanel-style shoes Princess Kate loves and almost exclusively wears with white,Chanel,POSITIVE,0.9600104689598083
2023-08-02T07:00:00Z,Preview,Look: Maja Salvador's Chanel Bags,Chanel,NEGATIVE,-0.695884644985199
2023-08-11T02:30:00Z,Philippine Entertainment Portal,"Marian Rivera debuts new style era donning Chanel, Schiaparelli",Chanel,POSITIVE,0.9993976354598999
2023-08-13T00:49:56Z,The News International,Timothee Chalamet is the face of Chanel’s men’s fragrance,Chanel,POSITIVE,0.9980613589286804
2023-07-20T07:00:00Z,Style,Think pink: 7 best Barbie fashion and beauty collabs to shop this summer,Chanel,POSITIVE,0.9983304142951965
2023-07-30T07:00:00Z,Manchester Evening News,Chanel announce fashion show in Manchester in first for major luxury brands,Chanel,POSITIVE,0.9987653493881226
2023-07-26T07:00:00Z,Bustle,Chanel Is Bringing Free Dance To NYC With The BAAND Together ...,Chanel,POSITIVE,0.9990082383155823
2023-08-08T17:23:00Z,allkpop,Media outlet reveals the reason why Park Seo Joon refused to do ...,Chanel,NEGATIVE,-0.9771136045455933
2023-08-09T17:23:49Z,Daily Mail,"Coco Austin, 44, and mini-me daughter Chanel, seven, twin in pink at the Malibu Barbie Café in New York City:",Chanel,POSITIVE,0.9227138161659241
2023-07-27T07:00:00Z,Yahoo Canada Sports,Pregnant Chanel Iman Visits Fiancé Davon Godchaux at Training Camp: 'Supporting Big Daddy',Chanel,NEGATIVE,-0.9505963921546936
2023-07-26T07:00:00Z,Luxurylaunches,Here is how an assistant's mistake and Coco Chanel's superstition ...,Chanel,NEGATIVE,-0.9992557168006897
2023-08-02T07:00:00Z,PINKVILLA,"Mouni Roy pairs Chanel bag, Versace heels with fitted black ...",Chanel,POSITIVE,0.6410941481590271
2023-07-26T07:00:00Z,Cosmopolitan,Ice Spice Swears on Keeping a Spare Pair of Panties in Her Chanel ...,Chanel,NEGATIVE,-0.9861114025115967
2023-08-16T20:46:31Z,W Magazine,"Phoebe Bridgers's Best Fashion Moments, From Skeleton Suits to ...",Chanel,POSITIVE,0.9998571872711182
2023-08-17T10:49:14Z,Digital Journal,"Luxury Lipstick Market Scope, Size, Types, Applications, Industry ...",Chanel,POSITIVE,0.9502395987510681
2023-08-16T07:27:01Z,The Chaminade Talon,"Global Luxury Shoes Market 2023 Trends, Opportunities & Forecast ...",Chanel,POSITIVE,0.994821310043335
2023-08-09T18:31:33Z,Anchorage Daily News,"Selawik, Ambler and Fairbanks residents rally to draw attention to ...",Chanel,POSITIVE,0.9992069602012634
2023-08-11T20:10:05Z,Entertainment Tonight,Supermodel Linda Evangelista Gets Candid About Her Normal Life -- Including Waiting in Line at Chanel,Chanel,POSITIVE,0.9996610879898071
2023-08-13T15:58:13Z,Footwear News,Vanessa Hudgens Slips on Chanel’s Slingback Heels to Support Fiancé Cole Tucker,Chanel,NEGATIVE,-0.988685131072998
2023-08-14T09:33:24Z,The Chaminade Talon,Premium Fashion Accessories Market Latest Trends &Innovations ...,Chanel,POSITIVE,0.9992917776107788
2023-08-16T10:55:53Z,The Sun,"I’m a beauty whizz and M&S have the best Jo Malone, Chanel and Lancome perfume dupes right now and they a...",Chanel,POSITIVE,0.9998220801353455
2023-08-16T04:30:00Z,Vogue Business,Dior unveils highly anticipated fragrance by perfumer Francis ...,Dior,POSITIVE,0.9994964599609375
2023-08-17T11:48:59Z,Cosmetics Business,Dior's new J'adore L'Or is the latest innovation from perfumer Francis ...,Dior,POSITIVE,0.9994896650314331
2023-08-16T10:11:26Z,The Moodie Davitt Report,"Parfums Christian Dior, Gebr. Heinemann and Unifree partner for ...",Dior,NEGATIVE,-0.9535753130912781
2023-08-15T16:14:51Z,Yahoo Sports,We found the perfect spot-on Dior lip oil dupe on Amazon — and it’s only $7,Dior,NEGATIVE,-0.9989439845085144
2023-08-10T05:01:37Z,WWD,EXCLUSIVE: Dior Names K-pop Group Tomorrow X Together Brand ...,Dior,POSITIVE,0.9738102555274963
2023-08-07T07:00:00Z,WWD,"After a Blockbuster Christmas Takeover, Dior Opens Summer Pop ...",Dior,POSITIVE,0.99949049949646
2023-08-15T13:01:16Z,Cultured Magazine,Dior's Autumn/Winter 2023 Collection Is a Time-Traveling Homage ...,Dior,POSITIVE,0.9992799162864685
2023-08-16T07:00:00Z,Wallpaper*,Dior Rouge Premier is 'haute couture lipstick' of unparalleled luxury,Dior,POSITIVE,0.989188015460968
2023-07-24T07:00:00Z,WWD,EXCLUSIVE: Dior Goes Gray for Fall Men's Campaign,Dior,NEGATIVE,-0.9969622492790222
2023-08-15T19:46:42Z,Esquire,Dior Men's Kim Jones on the Fall/Winter 2023 Collection,Dior,POSITIVE,0.9915749430656433
2023-08-17T15:31:18Z,MENAFN.COM,Dior Skin Tag Remover (Pros And Cons) Is It Scam Or Trusted ...,Dior,NEGATIVE,-0.99912029504776
2023-08-15T13:00:25Z,Haute Time,Haute Time Exclusive Editorial With Dior Fine Jewelry & Maison ...,Dior,POSITIVE,0.9810518026351929
2023-08-07T07:00:00Z,W Magazine,Dior Darling Charlize Theron Is All About Edgy Glamour on the Red ...,Dior,POSITIVE,0.9982156753540039
2023-08-12T07:03:52Z,Simply Wall St,"With EPS Growth And More, Christian Dior (EPA:CDI) Makes An Interesting Case",Dior,POSITIVE,0.9975512623786926
2023-08-01T07:00:00Z,Forbes,The Le Jardin Des Rêves Dior Spa Cabana At The Beverly Hills Hotel Is The Place To Be This Summer,Dior,POSITIVE,0.9992597699165344
2023-08-01T07:00:00Z,WWD,Dior Collabs With Rapper IDK on Uniforms for No Label Academy ...,Dior,NEGATIVE,-0.985867440700531
2023-08-08T09:41:16Z,Yahoo Canada Sports,Dior transforms Harrods with month-long August pop-up,Dior,POSITIVE,0.9844196438789368
2023-08-02T07:00:00Z,WWD,"Dior Lands in Orlando, the Sound of Sephora, Ciara Talks The Gap",Dior,POSITIVE,0.666738748550415
2023-07-25T07:00:00Z,GlobeNewswire,Christian Dior: Excellent first half for Christian Dior,Dior,POSITIVE,0.9997727274894714
2023-07-21T07:00:00Z,WWD,"Vuitton and Dior Ruled Paris Fashion Weeks, Launchmetrics Data ...",Dior,POSITIVE,0.8470555543899536
2023-08-17T11:00:00Z,Preview,"Elisse Joson Wears A Lady Dior Bag To The ""dirty Linen"" Media-con",Dior,NEGATIVE,-0.9929212927818298
2023-07-31T07:00:00Z,Reuters,Dior fashion house rebuffed in novel fee bid after win in biometric ...,Dior,NEGATIVE,-0.9878118634223938
2023-08-17T14:30:06Z,Harpers Bazaar India,"Here's what Rahul Mishra's, Rimzim Dadu's, and Dior's latest collections have in common",Dior,POSITIVE,0.9990190267562866
2023-07-31T07:00:00Z,Harper's Bazaar UK,Dior launches a book club in celebration of its beloved Book Tote,Dior,POSITIVE,0.9996696710586548
2023-07-27T07:00:00Z,LVMH,Iris Millot wins 6th edition of Dior Photography and Visual Arts Award ...,Dior,POSITIVE,0.9995505213737488
2023-08-17T14:35:13Z,Stylist Magazine,Taylor-Dior Rumble talks The Situationship – her debut novel and ...,Dior,POSITIVE,0.9987096786499023
2023-08-01T07:00:00Z,L'Officiel Malaysia,Elevate your everyday look with the new Dior Toujours bag,Dior,POSITIVE,0.9996016621589661
2023-08-01T07:00:00Z,Hawaiipublicradio,Dior removes Waikīkī sign that violated state billboard laws,Dior,NEGATIVE,-0.9940497875213623
2023-08-12T15:26:51Z,Lifestyle Asia Bangkok,"Meet Vince Garcia, Dior Sauvage’s first-ever Grooming Ambassador",Dior,POSITIVE,0.9993558526039124
2023-08-15T00:11:33Z,Prestige Online Singapore,"How to achieve a perfect summer look, according to Dior Beauty’s Peter Philips",Dior,POSITIVE,0.9998447895050049
2023-07-24T15:51:45Z,Wonderland Magazine,Meg Bellamy and Dior Beauty's Spa Cruise,Dior,POSITIVE,0.9851283431053162
2023-08-01T07:00:00Z,ELLE UK,Maria Grazia Chiuri Is Changing The Narrative At Dior,Dior,POSITIVE,0.9979445338249207
2023-07-19T07:00:00Z,Wonderland Magazine,Dior Beauty's Photography & Visual Artist Awards for Young Talents,Dior,POSITIVE,0.9982966780662537
2023-07-19T07:00:00Z,Yahoo Canada Sports,Dior’s New Snowboard Is Literally a Work of Art,Dior,POSITIVE,0.9994200468063354
2023-08-17T07:00:00Z,The Star Online,How the Indian jasmine infuses perfume houses like Guerlain ...,Dior,POSITIVE,0.9987760186195374
2023-08-11T14:30:38Z,HipHopDX,French Montana Gets To The Bottom Of Akon's Fake Dior 'Drink ...,Dior,NEGATIVE,-0.9794387817382812
2023-07-26T07:00:00Z,L'Officiel Singapore,The Dior Toujours Bag Is The Latest Celebrity Arm Candy of Choice,Dior,POSITIVE,0.9939870834350586
2023-08-15T09:22:19Z,realestatesource.com.au,Christian Dior buys ex-Melbourne nightclub,Dior,NEGATIVE,-0.9546305537223816
2023-07-19T07:00:00Z,Haute Living,A Haute Look Inside The Dior Spa Cruise,Dior,POSITIVE,0.995944082736969
2023-08-17T06:47:39Z,Digital Journal,"Hoodies & Sweatshirts Market Share, Size and Forecast to 2030 ...",Dior,POSITIVE,0.9785007834434509
2023-07-24T07:00:00Z,Haute Living,Introducing the Dior Toujours Handbag — Perfect for Travel,Dior,POSITIVE,0.9963412880897522
2023-07-19T07:00:00Z,WWD,Maria Grazia Chiuri to Receive the John B. Fairchild Honor at WWD ...,Dior,POSITIVE,0.9948798418045044
2023-07-29T07:00:00Z,Complex,Symba Accuses Akon of Wearing Fake Dior in Drink Champs ...,Dior,NEGATIVE,-0.9980365633964539
2023-08-16T17:48:45Z,WWD,Harrods Proves Itself With 2022-23 Financial Results – WWD,Dior,POSITIVE,0.9969151020050049
2023-07-26T07:00:00Z,The Washington Post,Analysis | The Luxury Crown Lies Heavy on Louis Vuitton and ...,Dior,NEGATIVE,-0.9931567311286926
2023-07-27T07:00:00Z,dscene,Bebe Vio Models DIOR LADY 95.22 Bag,Dior,NEGATIVE,-0.9858748316764832
2023-08-15T17:00:00Z,Liverpool Echo,"River Island's £45 tote bag looks just like £5,300 Dior version",Dior,NEGATIVE,-0.9962097406387329
2023-08-10T21:22:59Z,PEOPLE,Addison Rae Pairs Leg Warmers and Spandex with Dior and Kitten ...,Dior,POSITIVE,0.9873025417327881
2023-07-21T07:00:00Z,Marie Claire,New Dior Gem Collection: See The Savoir Faire Set,Dior,POSITIVE,0.9988011121749878
2023-08-17T10:49:11Z,P.M. News,Tiwa Savage preaches self-sufficiency to women,Dior,NEGATIVE,-0.9820349216461182
2023-07-19T07:00:00Z,LVMH,"Parfums Christian Dior, Givenchy Parfums and Kenzo Parfums ...",Dior,NEGATIVE,-0.9872559309005737
2023-08-17T13:59:23Z,WWD,Luxury Is Heading Toward a Post-Euphoria Phase,Dior,POSITIVE,0.5236145853996277
